period,feature,current_rows,baseline_rows,current_mean,baseline_mean,current_missing_rate,baseline_missing_rate,psi_vs_development_baseline,status,reference_period,prior_psi,psi_change,is_current_model_period,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2008-07,pd,141,598645,0.1970220810580357,0.20682274566242986,0.0,0.0,0.15625759415402443,AMBER,2014-01_to_2015-12,0.18549569991124,-0.029238105757215554,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-07
2008-08,pd,100,598645,0.19523801078308986,0.20682274566242986,0.0,0.0,0.1758451728355689,AMBER,2014-01_to_2015-12,0.15625759415402443,0.019587578681544482,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-08
2008-09,pd,57,598645,0.19379531880912806,0.20682274566242986,0.0,0.0,0.18036381372998214,AMBER,2014-01_to_2015-12,0.1758451728355689,0.004518640894413228,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-09
2008-10,pd,122,598645,0.1698698710316229,0.20682274566242986,0.0,0.0,0.4062820402784547,RED,2014-01_to_2015-12,0.18036381372998214,0.22591822654847257,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-10
2008-11,pd,209,598645,0.16536186815360218,0.20682274566242986,0.0,0.0,0.41875407403656095,RED,2014-01_to_2015-12,0.4062820402784547,0.012472033758106238,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-11
2008-12,pd,253,598645,0.1662580722987833,0.20682274566242986,0.0,0.0,0.4517703149308488,RED,2014-01_to_2015-12,0.41875407403656095,0.03301624089428784,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-12
2009-01,pd,269,598645,0.16204616126933813,0.20682274566242986,0.0,0.0,0.48572716907504165,RED,2014-01_to_2015-12,0.4517703149308488,0.03395685414419286,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-01
2009-02,pd,302,598645,0.1667553199527869,0.20682274566242986,0.0,0.0,0.4140050789159571,RED,2014-01_to_2015-12,0.48572716907504165,-0.07172209015908454,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-02
2009-03,pd,324,598645,0.16373554273351482,0.20682274566242986,0.0,0.0,0.519614169331432,RED,2014-01_to_2015-12,0.4140050789159571,0.1056090904154749,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-03
2009-04,pd,333,598645,0.15798030393021112,0.20682274566242986,0.0,0.0,0.6367185140859047,RED,2014-01_to_2015-12,0.519614169331432,0.11710434475447273,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-04
2009-05,pd,359,598645,0.1560943478283701,0.20682274566242986,0.0,0.0,0.7085950656716069,RED,2014-01_to_2015-12,0.6367185140859047,0.07187655158570216,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-05
2009-06,pd,406,598645,0.15581922459714348,0.20682274566242986,0.0,0.0,0.6685069848231039,RED,2014-01_to_2015-12,0.7085950656716069,-0.040088080848503016,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-06
2009-07,pd,411,598645,0.15891649762047663,0.20682274566242986,0.0,0.0,0.6165288712165378,RED,2014-01_to_2015-12,0.6685069848231039,-0.05197811360656612,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-07
2009-08,pd,446,598645,0.1549052521026683,0.20682274566242986,0.0,0.0,0.6826226246015388,RED,2014-01_to_2015-12,0.6165288712165378,0.06609375338500101,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-08
2009-09,pd,507,598645,0.15615628637864423,0.20682274566242986,0.0,0.0,0.6342744442607757,RED,2014-01_to_2015-12,0.6826226246015388,-0.04834818034076305,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-09
2009-10,pd,604,598645,0.15916470300280572,0.20682274566242986,0.0,0.0,0.55484871094548,RED,2014-01_to_2015-12,0.6342744442607757,-0.07942573331529568,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-10
2009-11,pd,662,598645,0.15930498464668982,0.20682274566242986,0.0,0.0,0.5970055116208971,RED,2014-01_to_2015-12,0.55484871094548,0.04215680067541705,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-11
2009-12,pd,658,598645,0.15624698574526685,0.20682274566242986,0.0,0.0,0.6483677877646403,RED,2014-01_to_2015-12,0.5970055116208971,0.051362276143743224,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-12
2010-01,pd,662,598645,0.15565256378476153,0.20682274566242986,0.0,0.0,0.6698384156037797,RED,2014-01_to_2015-12,0.6483677877646403,0.021470627839139333,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-01
2010-02,pd,682,598645,0.16060026237476527,0.20682274566242986,0.0,0.0,0.5496128664890702,RED,2014-01_to_2015-12,0.6698384156037797,-0.1202255491147095,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-02
2010-03,pd,828,598645,0.16308684027078163,0.20682274566242986,0.0,0.0,0.48614975691335144,RED,2014-01_to_2015-12,0.5496128664890702,-0.06346310957571871,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-03
2010-04,pd,912,598645,0.16095767928748667,0.20682274566242986,0.0,0.0,0.5934610957024657,RED,2014-01_to_2015-12,0.48614975691335144,0.10731133878911431,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-04
2010-05,pd,989,598645,0.16204771284586342,0.20682274566242986,0.0,0.0,0.5126565925205213,RED,2014-01_to_2015-12,0.5934610957024657,-0.08080450318194443,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-05
2010-06,pd,1105,598645,0.16238628674073213,0.20682274566242986,0.0,0.0,0.47891473707005505,RED,2014-01_to_2015-12,0.5126565925205213,-0.03374185545046626,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-06
2010-07,pd,1204,598645,0.1592579365241742,0.20682274566242986,0.0,0.0,0.5802576913922619,RED,2014-01_to_2015-12,0.47891473707005505,0.10134295432220686,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-07
2010-08,pd,1175,598645,0.16660337114985266,0.20682274566242986,0.0,0.0,0.3855623031354046,RED,2014-01_to_2015-12,0.5802576913922619,-0.19469538825685728,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-08
2010-09,pd,1189,598645,0.16104040137171502,0.20682274566242986,0.0,0.0,0.5125462276648329,RED,2014-01_to_2015-12,0.3855623031354046,0.1269839245294283,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-09
2010-10,pd,1232,598645,0.16226858461246388,0.20682274566242986,0.0,0.0,0.46764933888624005,RED,2014-01_to_2015-12,0.5125462276648329,-0.04489688877859288,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-10
2010-11,pd,1224,598645,0.156279609059092,0.20682274566242986,0.0,0.0,0.6525662849984262,RED,2014-01_to_2015-12,0.46764933888624005,0.18491694611218612,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-11
2010-12,pd,1335,598645,0.15841968154247146,0.20682274566242986,0.0,0.0,0.5748447841686802,RED,2014-01_to_2015-12,0.6525662849984262,-0.07772150082974594,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-12
2011-01,pd,1380,598645,0.15656790187943928,0.20682274566242986,0.0,0.0,0.6388824235085006,RED,2014-01_to_2015-12,0.5748447841686802,0.06403763933982032,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-01
2011-02,pd,1298,598645,0.15468134426771524,0.20682274566242986,0.0,0.0,0.7246632289870205,RED,2014-01_to_2015-12,0.6388824235085006,0.08578080547851996,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-02
2011-03,pd,1448,598645,0.15713543576881342,0.20682274566242986,0.0,0.0,0.6151361452765702,RED,2014-01_to_2015-12,0.7246632289870205,-0.10952708371045028,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-03
2011-04,pd,1563,598645,0.15782268029957772,0.20682274566242986,0.0,0.0,0.5770116571883273,RED,2014-01_to_2015-12,0.6151361452765702,-0.03812448808824298,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-04
2011-05,pd,1704,598645,0.1574619898816281,0.20682274566242986,0.0,0.0,0.598213053566949,RED,2014-01_to_2015-12,0.5770116571883273,0.02120139637862173,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-05
2011-06,pd,1835,598645,0.15616518674311283,0.20682274566242986,0.0,0.0,0.6366951397376936,RED,2014-01_to_2015-12,0.598213053566949,0.03848208617074467,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-06
2011-07,pd,1875,598645,0.15903785859210345,0.20682274566242986,0.0,0.0,0.5439038214716934,RED,2014-01_to_2015-12,0.6366951397376936,-0.09279131826600029,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-07
2011-08,pd,1934,598645,0.1563017386466772,0.20682274566242986,0.0,0.0,0.6176172646787647,RED,2014-01_to_2015-12,0.5439038214716934,0.0737134432070713,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-08
2011-09,pd,2067,598645,0.15347054008891264,0.20682274566242986,0.0,0.0,0.7018727262277049,RED,2014-01_to_2015-12,0.6176172646787647,0.08425546154894026,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-09
2011-10,pd,2118,598645,0.1547258624755291,0.20682274566242986,0.0,0.0,0.6751809941236078,RED,2014-01_to_2015-12,0.7018727262277049,-0.026691732104097143,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-10
2011-11,pd,2232,598645,0.16334926447849046,0.20682274566242986,0.0,0.0,0.4702580603096882,RED,2014-01_to_2015-12,0.6751809941236078,-0.20492293381391957,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-11
2011-12,pd,2267,598645,0.17143051927977332,0.20682274566242986,0.0,0.0,0.37283801353142315,RED,2014-01_to_2015-12,0.4702580603096882,-0.09742004677826505,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-12
2012-01,pd,2602,598645,0.16922915853257642,0.20682274566242986,0.0,0.0,0.38702293753067113,RED,2014-01_to_2015-12,0.37283801353142315,0.014184923999247978,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-01
2012-02,pd,2560,598645,0.16771478254575062,0.20682274566242986,0.0,0.0,0.40661453555403526,RED,2014-01_to_2015-12,0.38702293753067113,0.019591598023364132,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-02
2012-03,pd,2914,598645,0.16267382012433246,0.20682274566242986,0.0,0.0,0.5280335047284308,RED,2014-01_to_2015-12,0.40661453555403526,0.12141896917439554,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-03
2012-04,pd,3230,598645,0.17122302816635818,0.20682274566242986,0.0,0.0,0.3480327441173172,RED,2014-01_to_2015-12,0.5280335047284308,-0.18000076061111359,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-04
2012-05,pd,3400,598645,0.17153090835736107,0.20682274566242986,0.0,0.0,0.3156030490950802,RED,2014-01_to_2015-12,0.3480327441173172,-0.032429695022237026,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-05
2012-06,pd,3817,598645,0.19332628140205957,0.20682274566242986,0.0,0.0,0.050892893813703044,GREEN,2014-01_to_2015-12,0.3156030490950802,-0.26471015528137715,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-06
2012-07,pd,4627,598645,0.1967505738849551,0.20682274566242986,0.0,0.0,0.027032397731413634,GREEN,2014-01_to_2015-12,0.050892893813703044,-0.02386049608228941,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-07
2012-08,pd,5419,598645,0.1915224188734094,0.20682274566242986,0.0,0.0,0.06098573616067389,GREEN,2014-01_to_2015-12,0.027032397731413634,0.03395333842926025,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-08
2012-09,pd,6087,598645,0.19539576109745765,0.20682274566242986,0.0,0.0,0.0412626781535614,GREEN,2014-01_to_2015-12,0.06098573616067389,-0.019723058007112493,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-09
2012-10,pd,6263,598645,0.19767247416825007,0.20682274566242986,0.0,0.0,0.02365947694142114,GREEN,2014-01_to_2015-12,0.0412626781535614,-0.017603201212140256,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-10
2012-11,pd,6382,598645,0.19862774067409045,0.20682274566242986,0.0,0.0,0.01713451718354943,GREEN,2014-01_to_2015-12,0.02365947694142114,-0.00652495975787171,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-11
2012-12,pd,6066,598645,0.19935300635367928,0.20682274566242986,0.0,0.0,0.020319359992373637,GREEN,2014-01_to_2015-12,0.01713451718354943,0.0031848428088242058,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-12
2013-01,pd,6872,598645,0.20256056616296783,0.20682274566242986,0.0,0.0,0.02860024629083643,GREEN,2014-01_to_2015-12,0.020319359992373637,0.008280886298462794,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-01
2013-02,pd,7561,598645,0.20175557877631273,0.20682274566242986,0.0,0.0,0.03156902398644701,GREEN,2014-01_to_2015-12,0.02860024629083643,0.0029687776956105784,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-02
2013-03,pd,8273,598645,0.19671847353359154,0.20682274566242986,0.0,0.0,0.03306905229078539,GREEN,2014-01_to_2015-12,0.03156902398644701,0.0015000283043383814,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-03
2013-04,pd,9419,598645,0.1946365159459619,0.20682274566242986,0.0,0.0,0.052497634965043935,GREEN,2014-01_to_2015-12,0.03306905229078539,0.019428582674258545,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-04
2013-05,pd,10350,598645,0.19962101266659607,0.20682274566242986,0.0,0.0,0.029749047741519388,GREEN,2014-01_to_2015-12,0.052497634965043935,-0.022748587223524547,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-05
2013-06,pd,10899,598645,0.19771697374901526,0.20682274566242986,0.0,0.0,0.029684212913832976,GREEN,2014-01_to_2015-12,0.029749047741519388,-6.483482768641219e-05,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-06
